# x_m,y_m,w_tr_right_m,w_tr_left_m
1243.803901,2736.498932,4.437,4.219
1241.204801,2727.925012,4.141,4.553
1238.079153,2720.15234,4.001,4.671
1234.486442,2713.358814,4.204,4.249
1230.516691,2707.45144,4.168,4.068
1226.276742,2702.188026,4.157,3.984
1221.873612,2697.324828,4.170,3.987
1217.414319,2692.6181,4.182,3.990
1212.989777,2687.859712,4.195,3.993
1208.610224,2683.01999,4.207,3.996
1204.26068,2678.125034,4.220,3.999
1199.926159,2673.200964,4.233,4.002
1195.592052,2668.273252,4.245,4.005
1191.251542,2663.35405,4.258,4.008
1186.905132,2658.443008,4.271,4.011
1182.553612,2653.539282,4.283,4.014
1178.197769,2648.642034,4.296,4.017
1173.838389,2643.750424,4.308,4.020
1169.476262,2638.863614,4.321,4.023
1165.112174,2633.98076,4.334,4.027
1160.746914,2629.101024,4.346,4.030
1156.381264,2624.223572,4.359,4.033
1152.015735,2619.347766,4.372,4.036
1147.650399,2614.473298,4.384,4.039
1143.285288,2609.599882,4.397,4.042
1138.920435,2604.72724,4.410,4.045
1134.555872,2599.855088,4.422,4.048
1130.191634,2594.983142,4.435,4.051
1125.827751,2590.111124,4.447,4.054
1121.464257,2585.23875,4.460,4.057
1117.101184,2580.365738,4.473,4.060
1112.738566,2575.491806,4.485,4.063
1108.376434,2570.61667,4.498,4.066
1104.014822,2565.740052,4.511,4.069
1099.653762,2560.861668,4.523,4.073
1095.293287,2555.981236,4.536,4.076
1090.93343,2551.098472,4.548,4.079
1086.574223,2546.213096,4.561,4.082
1082.215698,2541.324828,4.574,4.085
1077.857889,2536.433386,4.586,4.088
1073.500754,2531.53883,4.599,4.091
1069.144141,2526.641758,4.612,4.094
1064.787883,2521.742814,4.624,4.097
1060.431817,2516.842646,4.637,4.100
1056.075777,2511.941902,4.650,4.103
1051.719598,2507.041228,4.662,4.106
1047.363115,2502.14127,4.675,4.109
1043.006164,2497.242676,4.687,4.112
1038.648579,2492.346092,4.700,4.115
1034.290197,2487.452166,4.713,4.119
1029.93085,2482.561544,4.725,4.122
1025.570376,2477.674874,4.738,4.125
1021.208609,2472.7928,4.751,4.128
1016.845384,2467.915972,4.763,4.131
1012.480536,2463.045036,4.776,4.134
1008.113901,2458.180638,4.788,4.137
1003.745313,2453.323424,4.801,4.140
999.374607,2448.474044,4.814,4.143
995.001782,2443.632572,4.826,4.146
990.62768,2438.796106,4.839,4.149
986.253421,2433.960776,4.852,4.152
981.880125,2429.12271,4.864,4.155
977.508911,2424.278034,4.877,4.158
973.1409,2419.42288,4.890,4.161
968.777211,2414.553372,4.902,4.164
964.418962,2409.665642,4.915,4.168
960.067275,2404.755816,4.927,4.171
955.723269,2399.820024,4.940,4.174
951.388062,2394.854392,4.953,4.177
947.062776,2389.85505,4.965,4.180
942.748529,2384.818126,4.978,4.183
938.446441,2379.739748,4.991,4.186
934.157632,2374.616044,5.003,4.189
929.883221,2369.443142,4.916,4.150
925.624328,2364.217172,4.801,4.099
921.382073,2358.93426,4.686,4.047
917.157642,2353.590694,4.571,3.996
912.952578,2348.183594,4.456,3.945
908.768539,2342.71036,4.341,3.894
904.607185,2337.168388,4.226,3.842
900.470176,2331.55508,4.111,3.791
896.359171,2325.86783,3.995,3.740
892.275828,2320.104038,4.001,3.727
888.221809,2314.261104,4.089,3.739
884.198771,2308.336422,4.176,3.751
880.208169,2302.32785,4.264,3.763
876.249355,2296.237874,4.352,3.775
872.32046,2290.071678,4.439,3.787
868.419598,2283.834484,4.527,3.799
864.544886,2277.531512,4.614,3.812
860.694437,2271.167982,4.610,3.821
856.866367,2264.749118,4.509,3.827
853.05879,2258.280136,4.408,3.833
849.269822,2251.766258,4.307,3.838
845.497563,2245.21272,4.205,3.844
841.739819,2238.625054,4.104,3.850
837.994094,2232.009104,4.003,3.856
834.257881,2225.370718,3.902,3.862
830.528675,2218.715748,3.801,3.868
826.803967,2212.050048,3.700,3.874
823.081252,2205.379466,3.637,3.879
819.358022,2198.709856,3.644,3.881
815.631771,2192.047068,3.652,3.883
811.900007,2185.39692,3.659,3.886
808.161424,2178.76247,3.667,3.888
804.416733,2172.142094,3.675,3.891
800.666835,2165.533722,3.682,3.893
796.912635,2158.935274,3.690,3.895
793.155037,2152.344674,3.697,3.898
789.394945,2145.75985,3.705,3.900
785.633262,2139.178722,3.713,3.902
781.870892,2132.599218,3.720,3.905
778.10872,2126.019304,3.728,3.907
774.347188,2119.437966,3.735,3.910
770.586288,2112.855218,3.743,3.912
766.825994,2106.271112,3.751,3.914
763.066281,2099.68571,3.758,3.917
759.307123,2093.099066,3.766,3.919
755.548493,2086.511236,3.773,3.921
751.790365,2079.92228,3.781,3.924
748.032713,2073.332252,3.789,3.926
744.275511,2066.74121,3.796,3.929
740.518733,2060.149212,3.804,3.931
736.762353,2053.556312,3.811,3.933
733.006345,2046.96257,3.819,3.936
729.250683,2040.36804,3.827,3.938
725.495341,2033.77278,3.834,3.940
721.740292,2027.176848,3.842,3.943
717.98551,2020.5803,3.849,3.945
714.23097,2013.983192,3.857,3.948
710.476645,2007.38558,3.865,3.950
706.72251,2000.787524,3.872,3.952
702.968538,1994.18908,3.880,3.955
699.214703,1987.590302,3.887,3.957
695.460979,1980.99125,3.895,3.959
691.70734,1974.39198,3.903,3.962
687.953759,1967.792548,3.910,3.964
684.200212,1961.193012,3.918,3.967
680.446671,1954.593428,3.925,3.969
676.693111,1947.993852,3.933,3.971
672.939506,1941.394344,3.941,3.974
669.185829,1934.794956,3.948,3.976
665.432054,1928.19575,3.956,3.978
661.678156,1921.59678,3.963,3.981
657.924108,1914.998102,3.971,3.983
654.169884,1908.399776,3.979,3.986
650.415458,1901.801856,3.986,3.988
646.660805,1895.204398,3.994,3.990
