# x_m,y_m,w_tr_right_m,w_tr_left_m
615.127053,451.4840295,7.668,7.632
611.384371,453.129883,7.535,7.765
607.589836,454.74226,7.536,7.764
603.742965,456.320548,7.551,7.749
599.843278,457.8641355,7.611,7.689
595.890294,459.3724105,7.668,7.632
591.883533,460.8447605,7.681,7.619
587.822514,462.2805735,7.695,7.605
583.706755,463.6792375,7.708,7.592
579.535776,465.04014,7.719,7.581
575.309096,466.36267,7.727,7.573
571.026234,467.6462145,7.735,7.565
566.687027,468.8899855,7.755,7.545
562.293179,470.0921615,7.779,7.521
557.847074,471.2505435,7.802,7.498
553.351095,472.362934,7.826,7.474
548.807626,473.427134,7.846,7.454
544.219052,474.440945,7.866,7.434
539.587756,475.402168,7.886,7.414
534.916122,476.3086055,7.831,7.469
530.206534,477.158058,7.755,7.545
525.461377,477.948327,7.679,7.621
520.683035,478.677215,7.641,7.659
515.87389,479.342522,7.621,7.679
511.036325,479.942154,7.600,7.700
506.172642,480.4767585,7.609,7.691
501.285058,480.949943,7.653,7.647
496.375787,481.3654625,7.697,7.603
491.447042,481.727073,7.744,7.556
486.501037,482.0385295,7.804,7.496
481.539985,482.3035865,7.864,7.436
476.5661,482.5259995,7.924,7.376
471.581594,482.709524,7.971,7.329
466.588682,482.8579145,7.920,7.380
461.589576,482.9749265,7.870,7.430
456.58649,483.064315,7.825,7.475
451.581638,483.1298355,7.809,7.491
446.577121,483.1751355,7.792,7.508
441.57374,483.202617,7.777,7.523
436.57146,483.213882,7.766,7.534
431.570234,483.2105195,7.755,7.545
426.570014,483.1941175,7.744,7.556
421.570752,483.166265,7.733,7.567
416.572398,483.12855,7.723,7.577
411.574906,483.0825615,7.712,7.588
406.578228,483.029888,7.701,7.599
401.582314,482.9721185,7.690,7.610
396.587118,482.9108405,7.679,7.621
391.59259,482.8476435,7.668,7.632
386.598683,482.784111,7.657,7.643
381.605333,482.721333,7.646,7.654
376.612451,482.65948,7.635,7.665
371.619942,482.5986195,7.624,7.676
366.627712,482.5388215,7.613,7.687
361.635667,482.480154,7.603,7.697
356.643715,482.4226855,7.592,7.708
351.651761,482.3664855,7.581,7.719
346.659711,482.311622,7.570,7.730
341.667472,482.258164,7.559,7.741
336.67495,482.2061805,7.548,7.752
331.682051,482.1557395,7.537,7.763
326.688681,482.1069105,7.526,7.774
321.694748,482.059762,7.515,7.785
316.700156,482.0143625,7.504,7.796
311.704812,481.970781,7.494,7.806
306.708623,481.9290865,7.483,7.817
301.711495,481.8893465,7.472,7.828
296.713334,481.851631,7.461,7.839
291.714046,481.8160085,7.450,7.850
286.713537,481.7825475,7.439,7.861
281.711715,481.7513165,7.428,7.872
276.708484,481.7223845,7.417,7.883
271.703752,481.6958205,7.406,7.894
266.697424,481.6716925,7.395,7.905
261.689407,481.65007,7.384,7.916
256.67991,481.6300105,7.374,7.926
251.67016,481.607171,7.363,7.937
246.661599,481.576495,7.354,7.946
241.655669,481.5329235,7.435,7.865
236.65381,481.4714,7.516,7.784
231.657465,481.386866,7.596,7.704
226.668075,481.2742645,7.677,7.623
221.687082,481.1285375,7.742,7.558
216.715927,480.9446275,7.794,7.506
211.756053,480.717477,7.846,7.454
206.808899,480.442028,7.887,7.413
201.875909,480.1132235,7.924,7.376
196.958539,479.7263155,7.960,7.340
192.05843,479.2803295,7.971,7.329
187.177346,478.776805,7.963,7.337
182.317054,478.2173265,7.955,7.345
177.479321,477.6034785,7.947,7.353
172.665912,476.936846,7.864,7.436
167.878595,476.2190135,7.780,7.520
163.119136,475.4515655,7.695,7.605
158.389301,474.636087,7.633,7.667
153.690856,473.7741625,7.638,7.662
149.025569,472.867377,7.643,7.657
144.395206,471.917315,7.649,7.651
139.801531,470.925557,7.637,7.663
135.246153,469.893228,7.619,7.681
130.730375,468.820571,7.602,7.698
126.255466,467.70773,7.598,7.702
121.822694,466.5548475,7.692,7.608
117.433327,465.3620665,7.786,7.514
113.088636,464.12953,7.880,7.420
108.789888,462.8573815,7.911,7.389
104.538353,461.5457635,7.923,7.377
100.335298,460.1948195,7.936,7.364
96.181993,458.8046925,7.948,7.352
92.079706,457.3755255,7.848,7.452
88.029707,455.907461,7.721,7.579
84.033331,454.400639,7.594,7.706
80.093938,452.8550865,7.505,7.795
76.217196,451.270702,7.479,7.821
72.408898,449.647377,7.453,7.847
68.674839,447.985004,7.427,7.873
65.020812,446.2834745,7.566,7.734
61.452612,444.5426805,7.728,7.572
57.974067,442.7628465,7.890,7.410
54.582192,440.9453535,7.980,7.320
51.272524,439.091833,8.056,7.244
48.040601,437.2039155,8.132,7.168
44.88196,435.2832325,8.073,7.227
41.792137,433.331415,8.001,7.299
38.767856,431.3499395,7.930,7.370
35.80996,429.339744,7.810,7.490
32.920195,427.3016485,7.675,7.625
30.100304,425.236473,7.587,7.713
27.352029,423.1450375,7.643,7.657
24.677115,421.0281635,7.698,7.602
22.077305,418.88667,7.754,7.546
19.554342,416.721378,7.809,7.491
17.10997,414.5331075,7.786,7.514
14.745932,412.322679,7.751,7.549
12.463972,410.0909125,7.715,7.585
10.265833,407.8386285,7.679,7.621
8.153259,405.566647,7.654,7.646
6.127993,403.275789,7.657,7.643
4.191778,400.9668735,7.661,7.639
2.346359,398.640722,7.664,7.636
0.593478,396.298154,7.668,7.632
-1.065121,393.9399905,7.673,7.627
-2.627694,391.567051,7.692,7.608
-4.092499,389.180156,7.712,7.588
-5.457792,386.780126,7.731,7.569
-6.721828,384.3677815,7.749,7.551
-7.882866,381.9439425,7.767,7.533
-8.93916,379.509429,7.785,7.515
-9.888969,377.0650615,7.838,7.462
-10.731337,374.6116545,7.899,7.401
-11.470441,372.1499865,7.961,7.339
-12.112508,369.680821,8.022,7.278
-12.66377,367.2049215,8.070,7.230
-13.130458,364.7230515,8.096,7.204
-13.518805,362.2359745,8.121,7.179
-13.835042,359.744454,8.132,7.168
-14.085402,357.249254,7.958,7.342
-14.276116,354.7511375,7.785,7.515
-14.413417,352.2508685,7.612,7.688
-14.503537,349.74921,7.531,7.769
-14.552707,347.246926,7.470,7.830
-14.56716,344.74478,7.409,7.891
-14.552452,342.243379,7.417,7.883
-14.511729,339.7427695,7.446,7.854
-14.447595,337.2428745,7.482,7.818
-14.362657,334.743615,7.520,7.780
-14.25952,332.244914,7.558,7.742
-14.140789,329.7466925,7.596,7.704
-14.00907,327.2488735,7.633,7.667
-13.866969,324.7513785,7.671,7.629
-13.71709,322.2541295,7.709,7.591
-13.56204,319.7570485,7.747,7.553
-13.404424,317.2600575,7.785,7.515
-13.246848,314.763079,7.775,7.525
-13.0918,312.2660375,7.761,7.539
-12.940245,309.7689055,7.747,7.553
-12.792074,307.2716845,7.732,7.568
-12.647155,304.7743795,7.718,7.582
-12.505358,302.276994,7.703,7.597
-12.366551,299.779531,7.689,7.611
-12.230602,297.2819955,7.675,7.625
-12.09738,294.7843905,7.660,7.640
-11.966755,292.28672,7.646,7.654
-11.838594,289.7889875,7.632,7.668
-11.712767,287.291197,7.617,7.683
-11.589141,284.7933525,7.614,7.686
-11.467587,282.2954575,7.612,7.688
-11.347972,279.797516,7.610,7.690
-11.230165,277.299531,7.608,7.692
-11.114035,274.8015075,7.606,7.694
-10.99945,272.3034485,7.605,7.695
-10.88628,269.805358,7.603,7.697
-10.774393,267.3072395,7.601,7.699
-10.663657,264.8090975,7.599,7.701
-10.553941,262.310935,7.597,7.703
-10.445115,259.812756,7.595,7.705
-10.337046,257.314564,7.594,7.706
-10.229604,254.8163635,7.592,7.708
-10.122657,252.318158,7.590,7.710
-10.016075,249.819951,7.588,7.712
-9.909783,247.321745,7.586,7.714
-9.803774,244.8235395,7.585,7.715
-9.698042,242.3253345,7.583,7.717
-9.592582,239.827131,7.581,7.719
-9.487391,237.3289275,7.579,7.721
-9.382462,234.830725,7.577,7.723
-9.277793,232.3325235,7.575,7.725
-9.173377,229.8343225,7.576,7.724
-9.06921,227.336122,7.581,7.719
-8.965289,224.837922,7.585,7.715
-8.861607,222.339723,7.590,7.710
-8.75816,219.8415245,7.594,7.706
-8.654944,217.3433265,7.599,7.701
-8.551955,214.845129,7.604,7.696
-8.449186,212.346932,7.608,7.692
-8.346634,209.8487355,7.613,7.687
-8.244295,207.3505395,7.617,7.683
-8.142162,204.852344,7.622,7.678
-8.040232,202.3541485,7.627,7.673
-7.938501,199.855954,7.631,7.669
