# x_m,y_m
-6.951976,-536.840276
-7.340492,-526.873646
-7.686852,-516.900796
-7.993598,-506.922756
-8.263276,-496.940432
-8.498439,-486.954612
-8.701642,-476.965986
-8.875447,-466.975136
-9.022416,-456.982562
-9.145114,-446.988676
-9.246109,-436.993818
-9.327969,-426.998256
-9.393261,-417.002206
-9.444534,-407.005826
-9.484115,-397.009236
-9.513621,-387.012504
-9.533882,-377.01568
-9.545428,-367.0188
-9.548759,-357.021896
-9.544219,-347.024994
-9.531591,-337.028118
-9.510534,-327.031302
-9.480705,-317.034574
-9.441762,-307.03797
-9.393363,-297.041534
-9.335168,-287.045306
-9.266836,-277.049334
-9.188027,-267.05367
-9.098445,-257.058372
-8.998113,-247.06348
-8.887186,-237.069036
-8.76582,-227.075078
-8.634171,-217.08164
-8.492395,-207.088756
-8.340646,-197.096458
-8.179083,-187.104776
-8.007859,-177.113738
-7.827071,-167.123372
-7.636581,-157.133728
-7.436196,-147.14486
-7.22572,-137.15682
-7.004961,-127.16967
-6.773724,-117.183468
-6.531813,-107.198276
-6.279032,-97.214162
-6.015188,-87.231194
-5.740153,-77.249434
-5.454318,-67.268888
-5.158304,-57.289528
-4.852729,-47.31132
-4.538214,-37.334222
-4.215378,-27.35819
-3.884838,-17.383164
-3.547212,-7.40909
